device: cpu
train size:	8500
val size:	1500
[   0.44 min] Gen  59/300 | best_fit=0.10917  avg_fit=0.13048 | best_h=7  avg_h=6.6
[   0.44 min] Gen  60/300 | best_fit=0.10917  avg_fit=0.14547 | best_h=7  avg_h=6.9
[   0.45 min] Gen  61/300 | best_fit=0.10917  avg_fit=0.12704 | best_h=7  avg_h=6.7
[   0.45 min] Gen  62/300 | best_fit=0.10917  avg_fit=0.12244 | best_h=7  avg_h=6.8
[   0.46 min] Gen  63/300 | best_fit=0.10917  avg_fit=0.11355 | best_h=7  avg_h=6.7
[   0.46 min] Gen  64/300 | best_fit=0.10917  avg_fit=0.11947 | best_h=7  avg_h=6.8
[   0.47 min] Gen  65/300 | best_fit=0.10917  avg_fit=0.12005 | best_h=7  avg_h=6.6
[   0.47 min] Early stopping at gen 65 (no improvement for 25 gens)
DONE TRAINING
best_net hidden_size=7 fitness=0.10917
SAVED RESULTS to results/evo_only_run_a05_h75.pkl
C:\Users\educa\Programming\Radboud\NatCompProj2\EvoNet\objects\Functions.py:49: UserWarning: FigureCanvasAgg is non-interactive, and thus cannot be shown
  plt.show()
SAVED PLOT to results/evo_only_run_a05_h75.png
