device: cpu
train size:	8500
val size:	1500
[   0.02 min] Gen   1/300 | best_fit=2.58813  avg_fit=2.81020 | best_h=72  avg_h=74.7
[   0.61 min] Gen  31/300 | best_fit=1.41428  avg_fit=1.47751 | best_h=19  avg_h=21.8
[   0.63 min] Gen  32/300 | best_fit=1.35139  avg_fit=1.43408 | best_h=18  avg_h=20.4
[   0.64 min] Gen  33/300 | best_fit=1.31591  avg_fit=1.39773 | best_h=16  avg_h=19.1
[   0.66 min] Gen  34/300 | best_fit=1.29323  avg_fit=1.37628 | best_h=15  avg_h=17.2
[   0.67 min] Gen  35/300 | best_fit=1.23434  avg_fit=1.32396 | best_h=12  avg_h=15.4
[   0.69 min] Gen  36/300 | best_fit=1.20560  avg_fit=1.30206 | best_h=11  avg_h=13.8
[   0.70 min] Gen  37/300 | best_fit=1.15932  avg_fit=1.25087 | best_h=8  avg_h=12.0
[   0.72 min] Gen  38/300 | best_fit=1.15932  avg_fit=1.21073 | best_h=8  avg_h=9.9
[   0.74 min] Gen  39/300 | best_fit=1.11934  avg_fit=1.19454 | best_h=5  avg_h=8.1
[   0.76 min] Gen  40/300 | best_fit=1.11934  avg_fit=1.18796 | best_h=5  avg_h=7.1
[   0.78 min] Gen  41/300 | best_fit=1.11375  avg_fit=1.15819 | best_h=3  avg_h=6.4
[   0.81 min] Gen  42/300 | best_fit=1.11375  avg_fit=1.14417 | best_h=3  avg_h=4.7
[   0.83 min] Gen  43/300 | best_fit=1.11375  avg_fit=1.13723 | best_h=3  avg_h=4.1
[   0.85 min] Gen  44/300 | best_fit=1.11375  avg_fit=1.13891 | best_h=3  avg_h=3.7
[   0.87 min] Gen  45/300 | best_fit=1.10933  avg_fit=1.14657 | best_h=5  avg_h=3.4
[   0.89 min] Gen  46/300 | best_fit=1.10928  avg_fit=1.13347 | best_h=3  avg_h=3.1
[   0.90 min] Gen  47/300 | best_fit=1.10928  avg_fit=1.12995 | best_h=3  avg_h=3.6
[   0.92 min] Gen  48/300 | best_fit=1.10906  avg_fit=1.13566 | best_h=5  avg_h=3.8
[   0.93 min] Gen  49/300 | best_fit=1.10879  avg_fit=1.12267 | best_h=5  avg_h=4.0
[   0.94 min] Gen  50/300 | best_fit=1.10879  avg_fit=1.14181 | best_h=5  avg_h=3.9
[   0.96 min] Gen  51/300 | best_fit=1.10742  avg_fit=1.12616 | best_h=5  avg_h=4.2
[   0.97 min] Gen  52/300 | best_fit=1.10742  avg_fit=1.13119 | best_h=5  avg_h=4.3
[   0.98 min] Gen  53/300 | best_fit=1.10742  avg_fit=1.13542 | best_h=5  avg_h=4.5
[   1.00 min] Gen  54/300 | best_fit=1.10647  avg_fit=1.12101 | best_h=5  avg_h=4.7
[   1.01 min] Gen  55/300 | best_fit=1.10647  avg_fit=1.14260 | best_h=5  avg_h=4.2
[   1.03 min] Gen  56/300 | best_fit=1.10526  avg_fit=1.13084 | best_h=5  avg_h=4.6
[   1.04 min] Gen  57/300 | best_fit=1.10526  avg_fit=1.13273 | best_h=5  avg_h=4.6
[   1.05 min] Gen  58/300 | best_fit=1.10526  avg_fit=1.12756 | best_h=5  avg_h=4.8
[   1.07 min] Gen  59/300 | best_fit=1.10526  avg_fit=1.12981 | best_h=5  avg_h=4.7
[   1.09 min] Gen  60/300 | best_fit=1.10508  avg_fit=1.13374 | best_h=4  avg_h=4.5
[   1.10 min] Gen  61/300 | best_fit=1.10358  avg_fit=1.13341 | best_h=5  avg_h=4.4
[   1.11 min] Gen  62/300 | best_fit=1.10358  avg_fit=1.14288 | best_h=5  avg_h=4.5
[   1.12 min] Gen  63/300 | best_fit=1.10333  avg_fit=1.13798 | best_h=5  avg_h=4.3
[   1.14 min] Gen  64/300 | best_fit=1.10333  avg_fit=1.13914 | best_h=5  avg_h=4.4
[   1.15 min] Gen  65/300 | best_fit=1.10333  avg_fit=1.14105 | best_h=5  avg_h=4.5
[   1.16 min] Gen  66/300 | best_fit=1.10333  avg_fit=1.12393 | best_h=5  avg_h=4.7
[   1.17 min] Gen  67/300 | best_fit=1.10333  avg_fit=1.11648 | best_h=5  avg_h=4.7
[   1.19 min] Gen  68/300 | best_fit=1.10333  avg_fit=1.11180 | best_h=5  avg_h=4.8
[   1.20 min] Gen  69/300 | best_fit=1.10333  avg_fit=1.15046 | best_h=5  avg_h=4.3
[   1.21 min] Gen  70/300 | best_fit=1.10333  avg_fit=1.14844 | best_h=5  avg_h=4.5
[   1.22 min] Gen  71/300 | best_fit=1.10323  avg_fit=1.13934 | best_h=5  avg_h=4.7
[   1.23 min] Gen  72/300 | best_fit=1.10142  avg_fit=1.11996 | best_h=5  avg_h=4.8
[   1.25 min] Gen  73/300 | best_fit=1.09823  avg_fit=1.13670 | best_h=5  avg_h=4.6
[   1.26 min] Gen  74/300 | best_fit=1.09823  avg_fit=1.12948 | best_h=5  avg_h=4.6
[   1.27 min] Gen  75/300 | best_fit=1.09823  avg_fit=1.13909 | best_h=5  avg_h=4.5
[   1.29 min] Gen  76/300 | best_fit=1.09823  avg_fit=1.13723 | best_h=5  avg_h=4.8
[   1.30 min] Gen  77/300 | best_fit=1.09603  avg_fit=1.14356 | best_h=5  avg_h=4.5
[   1.31 min] Gen  78/300 | best_fit=1.09603  avg_fit=1.14509 | best_h=5  avg_h=4.4
[   1.32 min] Gen  79/300 | best_fit=1.09528  avg_fit=1.13555 | best_h=5  avg_h=4.8
[   1.34 min] Gen  80/300 | best_fit=1.09290  avg_fit=1.15192 | best_h=5  avg_h=4.7
[   1.35 min] Gen  81/300 | best_fit=1.09290  avg_fit=1.15043 | best_h=5  avg_h=4.2
[   1.36 min] Gen  82/300 | best_fit=1.09290  avg_fit=1.13883 | best_h=5  avg_h=4.4
[   1.37 min] Gen  83/300 | best_fit=1.08915  avg_fit=1.14637 | best_h=5  avg_h=4.6
[   1.38 min] Gen  84/300 | best_fit=1.08915  avg_fit=1.14381 | best_h=5  avg_h=4.6
[   1.40 min] Gen  85/300 | best_fit=1.08915  avg_fit=1.13999 | best_h=5  avg_h=4.7
[   1.41 min] Gen  86/300 | best_fit=1.08915  avg_fit=1.16150 | best_h=5  avg_h=4.6
[   1.42 min] Gen  87/300 | best_fit=1.08915  avg_fit=1.13169 | best_h=5  avg_h=4.6
[   1.43 min] Gen  88/300 | best_fit=1.08910  avg_fit=1.14769 | best_h=5  avg_h=4.6
[   1.45 min] Gen  89/300 | best_fit=1.08910  avg_fit=1.14770 | best_h=5  avg_h=4.7
[   1.46 min] Gen  90/300 | best_fit=1.08910  avg_fit=1.17630 | best_h=5  avg_h=4.5
[   1.47 min] Gen  91/300 | best_fit=1.08910  avg_fit=1.12819 | best_h=5  avg_h=4.6
[   1.49 min] Gen  92/300 | best_fit=1.08910  avg_fit=1.19109 | best_h=5  avg_h=4.4
[   1.50 min] Gen  93/300 | best_fit=1.08820  avg_fit=1.14566 | best_h=4  avg_h=4.6
[   1.51 min] Gen  94/300 | best_fit=1.08698  avg_fit=1.15229 | best_h=5  avg_h=4.6
[   1.52 min] Gen  95/300 | best_fit=1.08698  avg_fit=1.14705 | best_h=5  avg_h=4.6
[   1.53 min] Gen  96/300 | best_fit=1.08603  avg_fit=1.15836 | best_h=4  avg_h=4.4
[   1.54 min] Gen  97/300 | best_fit=1.08559  avg_fit=1.18624 | best_h=4  avg_h=4.2
[   1.56 min] Gen  98/300 | best_fit=1.08559  avg_fit=1.15722 | best_h=4  avg_h=4.1
[   1.57 min] Gen  99/300 | best_fit=1.08559  avg_fit=1.17748 | best_h=4  avg_h=3.9
[   1.58 min] Gen 100/300 | best_fit=1.08559  avg_fit=1.16225 | best_h=4  avg_h=3.8
[   1.59 min] Gen 101/300 | best_fit=1.08559  avg_fit=1.23331 | best_h=4  avg_h=3.7
[   1.61 min] Gen 102/300 | best_fit=1.08559  avg_fit=1.18436 | best_h=4  avg_h=3.5
[   1.62 min] Gen 103/300 | best_fit=1.08559  avg_fit=1.15606 | best_h=4  avg_h=3.8
[   1.63 min] Gen 104/300 | best_fit=1.08559  avg_fit=1.17508 | best_h=4  avg_h=3.7
[   1.64 min] Gen 105/300 | best_fit=1.08310  avg_fit=1.24148 | best_h=4  avg_h=3.7
[   1.65 min] Gen 106/300 | best_fit=1.08310  avg_fit=1.18349 | best_h=4  avg_h=3.8
[   1.66 min] Gen 107/300 | best_fit=1.08310  avg_fit=1.25527 | best_h=4  avg_h=3.6
[   1.68 min] Gen 108/300 | best_fit=1.08310  avg_fit=1.23009 | best_h=4  avg_h=3.7
[   1.69 min] Gen 109/300 | best_fit=1.08310  avg_fit=1.24176 | best_h=4  avg_h=3.7
[   1.70 min] Gen 110/300 | best_fit=1.08310  avg_fit=1.24973 | best_h=4  avg_h=3.6
[   1.71 min] Gen 111/300 | best_fit=1.08310  avg_fit=1.27875 | best_h=4  avg_h=3.6
[   1.72 min] Gen 112/300 | best_fit=1.08310  avg_fit=1.18541 | best_h=4  avg_h=3.6
[   1.73 min] Gen 113/300 | best_fit=1.08294  avg_fit=1.17667 | best_h=4  avg_h=3.5
[   1.73 min] Gen 114/300 | best_fit=1.08294  avg_fit=1.15068 | best_h=4  avg_h=3.5
[   1.74 min] Gen 115/300 | best_fit=1.08277  avg_fit=1.19305 | best_h=4  avg_h=3.5
[   1.75 min] Gen 116/300 | best_fit=1.08277  avg_fit=1.25162 | best_h=4  avg_h=3.4
[   1.76 min] Gen 117/300 | best_fit=1.08277  avg_fit=1.20289 | best_h=4  avg_h=3.4
[   1.78 min] Gen 118/300 | best_fit=1.08277  avg_fit=1.24923 | best_h=4  avg_h=3.7
[   1.79 min] Gen 119/300 | best_fit=1.08277  avg_fit=1.17438 | best_h=4  avg_h=3.6
[   1.80 min] Gen 120/300 | best_fit=1.08277  avg_fit=1.23174 | best_h=4  avg_h=3.6
[   1.81 min] Gen 121/300 | best_fit=1.08277  avg_fit=1.20293 | best_h=4  avg_h=3.5
[   1.82 min] Gen 122/300 | best_fit=1.08277  avg_fit=1.30037 | best_h=4  avg_h=3.6
[   1.83 min] Gen 123/300 | best_fit=1.08277  avg_fit=1.22951 | best_h=4  avg_h=3.8
[   1.84 min] Gen 124/300 | best_fit=1.08277  avg_fit=1.22748 | best_h=4  avg_h=3.4
[   1.85 min] Gen 125/300 | best_fit=1.08277  avg_fit=1.26696 | best_h=4  avg_h=3.3
[   1.86 min] Gen 126/300 | best_fit=1.08277  avg_fit=1.20960 | best_h=4  avg_h=3.6
[   1.87 min] Gen 127/300 | best_fit=1.08018  avg_fit=1.16686 | best_h=4  avg_h=3.8
[   1.88 min] Gen 128/300 | best_fit=1.07916  avg_fit=1.24626 | best_h=4  avg_h=3.5
[   1.89 min] Gen 129/300 | best_fit=1.07916  avg_fit=1.22010 | best_h=4  avg_h=3.4
[   1.90 min] Gen 130/300 | best_fit=1.07916  avg_fit=1.19484 | best_h=4  avg_h=3.7
[   1.91 min] Gen 131/300 | best_fit=1.07916  avg_fit=1.21641 | best_h=4  avg_h=3.7
[   1.92 min] Gen 132/300 | best_fit=1.07916  avg_fit=1.19255 | best_h=4  avg_h=3.7
[   1.93 min] Gen 133/300 | best_fit=1.07916  avg_fit=1.35853 | best_h=4  avg_h=3.7
[   1.94 min] Gen 134/300 | best_fit=1.07916  avg_fit=1.18301 | best_h=4  avg_h=3.5
[   1.95 min] Gen 135/300 | best_fit=1.07858  avg_fit=1.28351 | best_h=4  avg_h=3.4
[   1.97 min] Gen 136/300 | best_fit=1.07858  avg_fit=1.22169 | best_h=4  avg_h=3.5
[   1.98 min] Gen 137/300 | best_fit=1.07858  avg_fit=1.19729 | best_h=4  avg_h=3.6
[   1.99 min] Gen 138/300 | best_fit=1.07858  avg_fit=1.29086 | best_h=4  avg_h=3.6
[   2.00 min] Gen 139/300 | best_fit=1.07858  avg_fit=1.40395 | best_h=4  avg_h=3.6
[   2.02 min] Gen 140/300 | best_fit=1.07858  avg_fit=1.23857 | best_h=4  avg_h=3.6
[   2.04 min] Gen 141/300 | best_fit=1.07858  avg_fit=1.30328 | best_h=4  avg_h=3.7
[   2.05 min] Gen 142/300 | best_fit=1.07858  avg_fit=1.25088 | best_h=4  avg_h=3.9
[   2.06 min] Gen 143/300 | best_fit=1.07858  avg_fit=1.19883 | best_h=4  avg_h=3.6
[   2.06 min] Gen 144/300 | best_fit=1.07858  avg_fit=1.27663 | best_h=4  avg_h=3.6
[   2.07 min] Gen 145/300 | best_fit=1.07858  avg_fit=1.20274 | best_h=4  avg_h=3.7
[   2.08 min] Gen 146/300 | best_fit=1.07698  avg_fit=1.21053 | best_h=4  avg_h=3.8
[   2.09 min] Gen 147/300 | best_fit=1.07698  avg_fit=1.33387 | best_h=4  avg_h=3.7
[   2.10 min] Gen 148/300 | best_fit=1.07679  avg_fit=1.16991 | best_h=4  avg_h=3.6
[   2.11 min] Gen 149/300 | best_fit=1.07649  avg_fit=1.27762 | best_h=3  avg_h=3.6
[   2.12 min] Gen 150/300 | best_fit=1.07649  avg_fit=1.38747 | best_h=3  avg_h=3.5
[   2.13 min] Gen 151/300 | best_fit=1.07601  avg_fit=1.35652 | best_h=3  avg_h=3.3
[   2.14 min] Gen 152/300 | best_fit=1.07601  avg_fit=1.38044 | best_h=3  avg_h=3.1
[   2.15 min] Gen 153/300 | best_fit=1.07601  avg_fit=1.18191 | best_h=3  avg_h=2.8
[   2.16 min] Gen 154/300 | best_fit=1.07601  avg_fit=1.36315 | best_h=3  avg_h=2.9
[   2.17 min] Gen 155/300 | best_fit=1.07601  avg_fit=1.26057 | best_h=3  avg_h=2.8
[   2.18 min] Gen 156/300 | best_fit=1.07601  avg_fit=1.42561 | best_h=3  avg_h=2.8
[   2.19 min] Gen 157/300 | best_fit=1.07601  avg_fit=1.37665 | best_h=3  avg_h=2.7
[   2.20 min] Gen 158/300 | best_fit=1.07601  avg_fit=1.18774 | best_h=3  avg_h=2.7
[   2.21 min] Gen 159/300 | best_fit=1.07601  avg_fit=1.30630 | best_h=3  avg_h=2.8
[   2.21 min] Gen 160/300 | best_fit=1.07601  avg_fit=1.35436 | best_h=3  avg_h=2.7
[   2.22 min] Gen 161/300 | best_fit=1.07601  avg_fit=1.25653 | best_h=3  avg_h=2.7
[   2.23 min] Gen 162/300 | best_fit=1.07601  avg_fit=1.36404 | best_h=3  avg_h=2.7
[   2.25 min] Gen 163/300 | best_fit=1.07601  avg_fit=1.36334 | best_h=3  avg_h=2.8
[   2.26 min] Gen 164/300 | best_fit=1.07601  avg_fit=1.45489 | best_h=3  avg_h=2.7
[   2.28 min] Gen 165/300 | best_fit=1.07601  avg_fit=1.38729 | best_h=3  avg_h=2.7
[   2.29 min] Gen 166/300 | best_fit=1.07601  avg_fit=1.37893 | best_h=3  avg_h=2.7
[   2.30 min] Gen 167/300 | best_fit=1.07601  avg_fit=1.26306 | best_h=3  avg_h=2.8
[   2.31 min] Gen 168/300 | best_fit=1.07601  avg_fit=1.40394 | best_h=3  avg_h=2.8
[   2.32 min] Gen 169/300 | best_fit=1.07601  avg_fit=1.37742 | best_h=3  avg_h=2.6
[   2.33 min] Gen 170/300 | best_fit=1.07601  avg_fit=1.29208 | best_h=3  avg_h=2.7
[   2.34 min] Gen 171/300 | best_fit=1.07601  avg_fit=1.43511 | best_h=3  avg_h=2.8
[   2.35 min] Gen 172/300 | best_fit=1.07601  avg_fit=1.28540 | best_h=3  avg_h=2.8
[   2.37 min] Gen 173/300 | best_fit=1.07601  avg_fit=1.25723 | best_h=3  avg_h=2.8
[   2.38 min] Gen 174/300 | best_fit=1.07601  avg_fit=1.39159 | best_h=3  avg_h=2.7
[   2.39 min] Gen 175/300 | best_fit=1.07601  avg_fit=1.42068 | best_h=3  avg_h=2.7
[   2.40 min] Gen 176/300 | best_fit=1.07601  avg_fit=1.27155 | best_h=3  avg_h=2.7
[   2.40 min] Early stopping at gen 176 (no improvement for 25 gens)
DONE TRAINING
best_net hidden_size=3 fitness=1.07601
SAVED RESULTS to results/evo_only_run_6.pkl
SAVED PLOT to results/evo_only_run_6.png
