device: cpu
train size:	8500
val size:	1500
[   0.85 min] Gen  91/300 | best_fit=0.07697  avg_fit=0.15866 | best_h=6  avg_h=6.6
[   0.86 min] Gen  92/300 | best_fit=0.07697  avg_fit=0.21413 | best_h=6  avg_h=6.8
[   0.87 min] Gen  93/300 | best_fit=0.07697  avg_fit=0.19983 | best_h=6  avg_h=6.1
[   0.88 min] Gen  94/300 | best_fit=0.07697  avg_fit=0.12589 | best_h=6  avg_h=5.9
[   0.89 min] Gen  95/300 | best_fit=0.07697  avg_fit=0.15611 | best_h=6  avg_h=5.5
[   0.90 min] Gen  96/300 | best_fit=0.07697  avg_fit=0.12956 | best_h=6  avg_h=5.7
[   0.90 min] Gen  97/300 | best_fit=0.07697  avg_fit=0.20329 | best_h=6  avg_h=5.5
[   0.91 min] Gen  98/300 | best_fit=0.07697  avg_fit=0.18003 | best_h=6  avg_h=5.7
[   0.92 min] Gen  99/300 | best_fit=0.07697  avg_fit=0.14186 | best_h=6  avg_h=5.4
[   0.94 min] Gen 100/300 | best_fit=0.07697  avg_fit=0.18779 | best_h=6  avg_h=5.5
[   0.94 min] Gen 101/300 | best_fit=0.07697  avg_fit=0.17710 | best_h=6  avg_h=5.9
[   0.95 min] Gen 102/300 | best_fit=0.07697  avg_fit=0.16756 | best_h=6  avg_h=5.7
[   0.96 min] Gen 103/300 | best_fit=0.07474  avg_fit=0.15811 | best_h=7  avg_h=5.7
[   0.97 min] Gen 104/300 | best_fit=0.07474  avg_fit=0.17087 | best_h=7  avg_h=6.0
[   0.98 min] Gen 105/300 | best_fit=0.07474  avg_fit=0.13515 | best_h=7  avg_h=5.9
[   0.99 min] Gen 106/300 | best_fit=0.07474  avg_fit=0.14152 | best_h=7  avg_h=6.7
[   1.00 min] Gen 107/300 | best_fit=0.07474  avg_fit=0.20672 | best_h=7  avg_h=6.6
[   1.00 min] Gen 108/300 | best_fit=0.07474  avg_fit=0.16545 | best_h=7  avg_h=6.5
[   1.01 min] Gen 109/300 | best_fit=0.07474  avg_fit=0.14976 | best_h=7  avg_h=6.4
[   1.02 min] Gen 110/300 | best_fit=0.07474  avg_fit=0.16553 | best_h=7  avg_h=6.9
[   1.03 min] Gen 111/300 | best_fit=0.07474  avg_fit=0.22421 | best_h=7  avg_h=6.9
[   1.04 min] Gen 112/300 | best_fit=0.07474  avg_fit=0.20628 | best_h=7  avg_h=6.9
[   1.05 min] Gen 113/300 | best_fit=0.07474  avg_fit=0.15771 | best_h=7  avg_h=6.8
[   1.06 min] Gen 114/300 | best_fit=0.07474  avg_fit=0.20076 | best_h=7  avg_h=6.8
[   1.07 min] Gen 115/300 | best_fit=0.07474  avg_fit=0.11715 | best_h=7  avg_h=6.7
[   1.08 min] Gen 116/300 | best_fit=0.07474  avg_fit=0.15099 | best_h=7  avg_h=6.8
[   1.09 min] Gen 117/300 | best_fit=0.07474  avg_fit=0.17947 | best_h=7  avg_h=6.4
[   1.09 min] Gen 118/300 | best_fit=0.07474  avg_fit=0.22060 | best_h=7  avg_h=6.6
[   1.10 min] Gen 119/300 | best_fit=0.07474  avg_fit=0.20110 | best_h=7  avg_h=6.9
[   1.11 min] Gen 120/300 | best_fit=0.07474  avg_fit=0.15920 | best_h=7  avg_h=6.6
[   1.12 min] Gen 121/300 | best_fit=0.07474  avg_fit=0.13174 | best_h=7  avg_h=6.7
[   1.13 min] Gen 122/300 | best_fit=0.07474  avg_fit=0.22412 | best_h=7  avg_h=6.3
[   1.14 min] Gen 123/300 | best_fit=0.07474  avg_fit=0.16834 | best_h=7  avg_h=6.8
[   1.15 min] Gen 124/300 | best_fit=0.07474  avg_fit=0.37551 | best_h=7  avg_h=6.6
[   1.16 min] Gen 125/300 | best_fit=0.07474  avg_fit=0.16693 | best_h=7  avg_h=6.8
[   1.16 min] Gen 126/300 | best_fit=0.07474  avg_fit=0.12391 | best_h=7  avg_h=6.6
[   1.17 min] Gen 127/300 | best_fit=0.07474  avg_fit=0.17404 | best_h=7  avg_h=6.7
[   1.18 min] Gen 128/300 | best_fit=0.07474  avg_fit=0.12682 | best_h=7  avg_h=6.7
[   1.18 min] Early stopping at gen 128 (no improvement for 25 gens)
DONE TRAINING
best_net hidden_size=7 fitness=0.07474
SAVED RESULTS to results/evo_only_run_2.pkl
C:\Users\educa\Programming\Radboud\NatCompProj2\EvoNet\objects\Functions.py:49: UserWarning: FigureCanvasAgg is non-interactive, and thus cannot be shown
  plt.show()
SAVED PLOT to results/evo_only_run_2.png
