device: cpu
train size:	8500
val size:	1500
[   0.40 min] Gen   1/100 | best_fit=2.37689  avg_fit=2.73168 | best_h=47  avg_h=49.9
[   3.33 min] Gen  28/100 | best_fit=0.05823  avg_fit=0.07192 | best_h=7  avg_h=6.7
[   3.38 min] Gen  29/100 | best_fit=0.05823  avg_fit=0.06838 | best_h=7  avg_h=6.5
[   3.43 min] Gen  30/100 | best_fit=0.05823  avg_fit=0.06907 | best_h=7  avg_h=6.5
[   3.48 min] Gen  31/100 | best_fit=0.05823  avg_fit=0.06069 | best_h=7  avg_h=6.6
[   3.53 min] Gen  32/100 | best_fit=0.05823  avg_fit=0.07011 | best_h=7  avg_h=6.7
[   3.60 min] Gen  33/100 | best_fit=0.05823  avg_fit=0.07641 | best_h=7  avg_h=6.4
[   3.67 min] Gen  34/100 | best_fit=0.05823  avg_fit=0.07468 | best_h=7  avg_h=6.6
[   3.73 min] Gen  35/100 | best_fit=0.05823  avg_fit=0.06322 | best_h=7  avg_h=6.4
[   3.79 min] Gen  36/100 | best_fit=0.05823  avg_fit=0.06226 | best_h=7  avg_h=6.5
[   3.84 min] Gen  37/100 | best_fit=0.05823  avg_fit=0.06465 | best_h=7  avg_h=6.6
[   3.89 min] Gen  38/100 | best_fit=0.05823  avg_fit=0.06732 | best_h=7  avg_h=6.7
[   3.94 min] Gen  39/100 | best_fit=0.05823  avg_fit=0.06263 | best_h=7  avg_h=6.7
[   3.99 min] Gen  40/100 | best_fit=0.05823  avg_fit=0.06415 | best_h=7  avg_h=6.6
[   4.04 min] Gen  41/100 | best_fit=0.05823  avg_fit=0.06370 | best_h=7  avg_h=6.5
[   4.09 min] Gen  42/100 | best_fit=0.05823  avg_fit=0.06029 | best_h=7  avg_h=6.5
[   4.15 min] Gen  43/100 | best_fit=0.05823  avg_fit=0.06890 | best_h=7  avg_h=6.5
[   4.20 min] Gen  44/100 | best_fit=0.05823  avg_fit=0.06248 | best_h=7  avg_h=6.6
[   4.25 min] Gen  45/100 | best_fit=0.05823  avg_fit=0.06279 | best_h=7  avg_h=6.4
[   4.30 min] Gen  46/100 | best_fit=0.05823  avg_fit=0.06270 | best_h=7  avg_h=6.6
[   4.36 min] Gen  47/100 | best_fit=0.05823  avg_fit=0.07947 | best_h=7  avg_h=6.5
[   4.41 min] Gen  48/100 | best_fit=0.05823  avg_fit=0.06492 | best_h=7  avg_h=6.7
[   4.46 min] Gen  49/100 | best_fit=0.05823  avg_fit=0.07348 | best_h=7  avg_h=6.5
[   4.52 min] Gen  50/100 | best_fit=0.05823  avg_fit=0.07107 | best_h=7  avg_h=6.6
[   4.58 min] Gen  51/100 | best_fit=0.05823  avg_fit=0.07873 | best_h=7  avg_h=6.5
[   4.63 min] Gen  52/100 | best_fit=0.05823  avg_fit=0.06294 | best_h=7  avg_h=6.5
[   4.68 min] Gen  53/100 | best_fit=0.05823  avg_fit=0.06632 | best_h=7  avg_h=6.5
[   4.72 min] Gen  54/100 | best_fit=0.05823  avg_fit=0.06458 | best_h=7  avg_h=6.7
[   4.77 min] Gen  55/100 | best_fit=0.05823  avg_fit=0.06873 | best_h=7  avg_h=6.6
[   4.82 min] Gen  56/100 | best_fit=0.05823  avg_fit=0.06617 | best_h=7  avg_h=6.6
[   4.87 min] Gen  57/100 | best_fit=0.05823  avg_fit=0.06512 | best_h=7  avg_h=6.7
[   4.91 min] Gen  58/100 | best_fit=0.05823  avg_fit=0.06153 | best_h=7  avg_h=6.7
[   4.97 min] Gen  59/100 | best_fit=0.05823  avg_fit=0.07705 | best_h=7  avg_h=6.3
[   5.03 min] Gen  60/100 | best_fit=0.05823  avg_fit=0.06404 | best_h=7  avg_h=6.2
[   5.08 min] Gen  61/100 | best_fit=0.05823  avg_fit=0.06162 | best_h=7  avg_h=6.7
[   5.14 min] Gen  62/100 | best_fit=0.05823  avg_fit=0.08161 | best_h=7  avg_h=6.3
[   5.19 min] Gen  63/100 | best_fit=0.05823  avg_fit=0.06582 | best_h=7  avg_h=6.5
[   5.24 min] Gen  64/100 | best_fit=0.05823  avg_fit=0.06766 | best_h=7  avg_h=6.5
[   5.28 min] Gen  65/100 | best_fit=0.05823  avg_fit=0.06876 | best_h=7  avg_h=6.7
[   5.33 min] Gen  66/100 | best_fit=0.05823  avg_fit=0.06938 | best_h=7  avg_h=6.5
[   5.38 min] Gen  67/100 | best_fit=0.05823  avg_fit=0.06968 | best_h=7  avg_h=6.6
[   5.43 min] Gen  68/100 | best_fit=0.05823  avg_fit=0.07018 | best_h=7  avg_h=6.5
[   5.49 min] Gen  69/100 | best_fit=0.05823  avg_fit=0.06340 | best_h=7  avg_h=6.4
[   5.53 min] Gen  70/100 | best_fit=0.05823  avg_fit=0.06635 | best_h=7  avg_h=6.7
[   5.59 min] Gen  71/100 | best_fit=0.05823  avg_fit=0.06212 | best_h=7  avg_h=6.5
[   5.63 min] Gen  72/100 | best_fit=0.05823  avg_fit=0.06891 | best_h=7  avg_h=7.0
[   5.67 min] Gen  73/100 | best_fit=0.05823  avg_fit=0.06342 | best_h=7  avg_h=6.9
[   5.72 min] Gen  74/100 | best_fit=0.05823  avg_fit=0.07126 | best_h=7  avg_h=6.5
[   5.77 min] Gen  75/100 | best_fit=0.05823  avg_fit=0.06540 | best_h=7  avg_h=6.4
[   5.82 min] Gen  76/100 | best_fit=0.05823  avg_fit=0.06282 | best_h=7  avg_h=6.6
[   5.87 min] Gen  77/100 | best_fit=0.05823  avg_fit=0.07315 | best_h=7  avg_h=6.9
[   5.93 min] Gen  78/100 | best_fit=0.05823  avg_fit=0.07346 | best_h=7  avg_h=6.4
[   5.99 min] Gen  79/100 | best_fit=0.05823  avg_fit=0.06787 | best_h=7  avg_h=6.5
[   6.04 min] Gen  80/100 | best_fit=0.05823  avg_fit=0.06932 | best_h=7  avg_h=6.6
[   6.08 min] Gen  81/100 | best_fit=0.05823  avg_fit=0.06447 | best_h=7  avg_h=6.8
[   6.14 min] Gen  82/100 | best_fit=0.05823  avg_fit=0.06121 | best_h=7  avg_h=6.4
[   6.19 min] Gen  83/100 | best_fit=0.05823  avg_fit=0.06934 | best_h=7  avg_h=6.6
[   6.25 min] Gen  84/100 | best_fit=0.05823  avg_fit=0.06586 | best_h=7  avg_h=6.5
[   6.31 min] Gen  85/100 | best_fit=0.05823  avg_fit=0.07859 | best_h=7  avg_h=6.1
[   6.36 min] Gen  86/100 | best_fit=0.05823  avg_fit=0.06579 | best_h=7  avg_h=6.5
[   6.42 min] Gen  87/100 | best_fit=0.05823  avg_fit=0.06985 | best_h=7  avg_h=6.5
[   6.46 min] Gen  88/100 | best_fit=0.05823  avg_fit=0.06862 | best_h=7  avg_h=6.7
[   6.51 min] Gen  89/100 | best_fit=0.05823  avg_fit=0.06637 | best_h=7  avg_h=6.6
[   6.56 min] Gen  90/100 | best_fit=0.05823  avg_fit=0.06956 | best_h=7  avg_h=6.6
[   6.61 min] Gen  91/100 | best_fit=0.05823  avg_fit=0.06592 | best_h=7  avg_h=6.5
[   6.66 min] Gen  92/100 | best_fit=0.05823  avg_fit=0.06128 | best_h=7  avg_h=6.7
[   6.71 min] Gen  93/100 | best_fit=0.05823  avg_fit=0.06785 | best_h=7  avg_h=6.6
[   6.76 min] Gen  94/100 | best_fit=0.05823  avg_fit=0.06512 | best_h=7  avg_h=6.6
[   6.80 min] Gen  95/100 | best_fit=0.05823  avg_fit=0.06467 | best_h=7  avg_h=6.7
[   6.86 min] Gen  96/100 | best_fit=0.05823  avg_fit=0.06653 | best_h=7  avg_h=6.6
[   6.92 min] Gen  97/100 | best_fit=0.05823  avg_fit=0.06662 | best_h=7  avg_h=6.4
[   6.96 min] Gen  98/100 | best_fit=0.05823  avg_fit=0.06460 | best_h=7  avg_h=6.7
[   7.02 min] Gen  99/100 | best_fit=0.05823  avg_fit=0.07433 | best_h=7  avg_h=6.5
[   7.06 min] Gen 100/100 | best_fit=0.05823  avg_fit=0.06143 | best_h=7  avg_h=6.6
DONE TRAINING
best_net hidden_size=7 fitness=0.05823
SAVED RESULTS to results/evonet_run_a10_h50.pkl
